,companyFullName,city,companyLabelList,companySize,createTime,district,education,financeStage,firstType,industryField,positionAdvantage,positionLables,positionName,salary,workYear,,
375,深圳市博奥特科技有限公司,深圳,"['绩效奖金', '领导好', '帅哥多', '美女多']",150-500人,2018-03-10 09:16:23,罗湖区,不限,未融资,开发/测试/运维类,"移动互联网,金融","前景广阔,全新项目,提升空间大,项目背景强","['云计算', '中级', '初级', 'web']",PYTHON高级开发工程师,18k-25k,3-5年,,
376,岩心科技（深圳）有限公司,深圳,"['美女如云', '股票期权', '高速发展', '扁平管理']",150-500人,2018-03-09 15:14:54,南山区,本科,B轮,开发/测试/运维类,"移动互联网,金融","数据建模,机器学习,专注专业","['资深', '数据分析', '大数据', 'hadoop']",高级Python工程师/面向对象高级Python工,15k-30k,3-5年,,
377,北京爱狄特信息科技有限公司,北京,"['专项奖金', '绩效奖金', '年底双薪', '股票期权']",150-500人,2018-03-09 09:57:47,东城区,本科,不需要融资,开发/测试/运维类,"数据服务,其他",六险一金、餐补、电话补助、全勤奖,"['php', 'Java']",Python高级开发工程师,15k-30k,5-10年,,
378,北京神黄科技有限公司,北京,"['年底双薪', '带薪年假', '交通补助', '定期体检']",50-150人,2018-03-08 09:32:17,东城区,本科,未融资,技术,"医疗健康,移动互联网",五险工作居住证年终奖带薪假团建培训交补,['golang'],Python开发工程师,15k-30k,1-3年,,
379,上海墨沐金融信息服务有限公司,上海,"['不差钱', '经纬中国', '核心竞争力', '弹性工作']",15-50人,2018-03-07 10:34:29,杨浦区,本科,A轮,开发/测试/运维类,"移动互联网,金融","时间自由,技术先进,区块链","['金融', 'php', 'Java', '分布式']",python 开发工程师,10k-20k,1-3年,,
380,杭州健培科技有限公司,杭州,"['技能培训', '带薪年假', '岗位晋升', '年度旅游']",150-500人,2018-03-06 15:46:33,江干区,大专,不需要融资,开发/测试/运维类,"移动互联网,医疗健康","双休,五险一金,工作8小时,海外团队","['医疗健康', 'php', 'Java', 'MySQL', '后端']",python开发,8k-15k,1-3年,,
381,上海青客公共租赁住房租赁经营管理股份有限公司,上海,"['技能培训', '年底双薪', '专项奖金', '股票期权']",500-2000人,2018-03-06 14:05:57,徐汇区,本科,C轮,开发/测试/运维类,"移动互联网,O2O",年终奖，加班补贴，工作环境,"['云计算', '高级', '大数据', '数据分析', '数据挖掘']",python工程师,15k-25k,3-5年,,
382,北京优虎商务服务有限公司,北京,"['绩效奖金', '年底双薪', '带薪年假', '定期体检']",150-500人,2018-03-05 11:51:58,朝阳区,本科,B轮,开发/测试/运维类,"移动互联网,金融","NLP,算法,高效团队,机器学习","['NLP', '机器学习']",Python研发工程师,15k-30k,不限,,
383,北京字节跳动科技有限公司,北京,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",2000人以上,2018-03-11 19:38:02,海淀区,本科,C轮,开发/测试/运维类,"移动互联网,数据服务",六险一金，弹性工作，免费三餐，租房补贴，带薪休假，休闲下午茶，扁平管理，健身瑜伽，过亿用户，职业大牛，晋升空间，团队氛围好，优厚薪资,['后端开发'],高级Python开发工程师,25k-40k,3-5年,,
384,成都路行通信息技术有限公司,成都,"['年度旅游', '岗位晋升', '管理规范', '定期体检']",500-2000人,2018-03-11 15:13:29,高新区,本科,不需要融资,开发/测试/运维类,"移动互联网,生活服务","高绩效奖励,多维度发展,完善福利,人性化管理",['web后端'],中级python研发工程师,8k-15k,3-5年,,
385,深圳永安在线科技有限公司,深圳,"['信息安全', '带薪年假', '股票期权', '绩效奖金']",15-50人,2018-03-09 20:53:28,南山区,本科,天使轮,开发/测试/运维类,信息安全,"不打卡,扁平化管理,报酬丰厚,氛围好","['信息安全', '大数据', 'php', 'Java']",高级Python,25k-40k,5-10年,,
386,深圳市杉岩数据技术有限公司,深圳,"['股票期权', '扁平管理', '领导好', '五险一金']",15-50人,2018-03-09 11:37:38,南山区,本科,A轮,开发/测试/运维类,"企业服务,数据服务","领导好,发展空间大,9点半上班,扁平化管理","['云计算', '软件开发', 'Java', '存储']",高级Python开发工程师,16k-23k,3-5年,,
387,山西优逸客科技有限公司,太原,"['技能培训', '专项奖金', '绩效奖金', '岗位晋升']",50-150人,2018-03-09 09:50:48,小店区,本科,不需要融资,开发/测试/运维类,移动互联网,五险一金,"['php', 'MySQL', '后端', '人工智能']",python工程师,8k-12k,1-3年,,
388,湖南康通电子股份有限公司,长沙,"['技能培训', '效益奖金', '岗位晋升', '通讯津贴']",150-500人,2018-03-07 17:21:24,芙蓉区,本科,未融资,开发/测试/运维类,移动互联网,"福利齐全,大牛并肩,钱途前景","['数据分析', '算法', '机器学习', '深度学习', '语音处理', '人工智能']",高级Python工程师,10k-20k,1-3年,,
389,苏州博纳讯动软件有限公司,北京,"['凝聚力强', '客户群广', '发展迅速', '团队年轻']",150-500人,2018-03-07 11:52:25,海淀区,本科,B轮,开发/测试/运维类,"移动互联网,企业服务","Linux,pytho,自动化","['linux', 'C++', 'Java']",python开发工程师,10k-20k,1-3年,,
390,上海墨沐金融信息服务有限公司,上海,"['不差钱', '经纬中国', '核心竞争力', '弹性工作']",15-50人,2018-03-07 10:34:28,杨浦区,本科,A轮,开发/测试/运维类,"移动互联网,金融","时间自由,技术先进,区块链,一年多薪","['金融', 'php', 'Java', '分布式']",资深python开发工程师,25k-35k,3-5年,,
391,烟台欣和企业食品有限公司,烟台,"['技能培训', '节日礼物', '绩效奖金', '岗位晋升']",2000人以上,2018-02-22 13:48:02,开发区,本科,不需要融资,开发/测试/运维类,生活服务,"领导好,氛围好,有班车","['大数据', 'web']",JAVA/Python工程师,5k-10k,3-5年,,
392,北京焱融科技有限公司,北京,"['股票期权', '带薪年假', '定期体检', '弹性工作']",50-150人,2018-03-10 11:15:42,海淀区,本科,A轮,开发/测试/运维类,企业服务,"老板nic,氛围好,弹性工作,团队棒","['云计算', 'OpenStack']",Python研发工程师,15k-25k,3-5年,,
393,永杨安风（北京）科技有限公司,北京,"['绩效奖金', '专项奖金', '带薪年假', '节日礼物']",50-150人,2018-03-09 18:23:28,朝阳区,本科,B轮,开发/测试/运维类,移动互联网,"移动互联网,绩效奖金,妹子多,国外团建","['移动互联网', '高级']",资深Python工程师,35k-45k,3-5年,,
394,上海道客网络科技有限公司,上海,"['工程师文化', '业界大牛', '改变世界', '豪华团队']",150-500人,2018-03-09 13:18:52,杨浦区,本科,A轮,开发/测试/运维类,"企业服务,数据服务","大牛环绕,弹性工作,福利优厚","['云计算', 'Java']",高级 Python 研发工程师（上海）,10k-20k,3-5年,,
395,上海江村市隐智能科技有限公司,上海,"['年底双薪', '带薪年假', '午餐补助', '绩效奖金']",50-150人,2018-03-09 09:34:09,浦东新区,本科,不需要融资,开发/测试/运维类,"移动互联网,企业服务",技术大牛,['后端开发'],Python开发,10k-15k,1-3年,,
396,京东金融,北京,"['供应链金融', '消费金融', '众筹业务', '支付业务']",2000人以上,2018-03-09 09:28:08,通州区,本科,上市公司,开发/测试/运维类,金融,年终奖，带薪年假，班车，午餐晚餐,"['后端开发', '大数据', '运维']",Python开发工程师-pass平台方向,25k-50k,5-10年,,
397,宏居网络技术（上海）有限公司,上海,"['带薪年假', '岗位晋升', '扁平管理', '美女多']",50-150人,2018-03-06 10:11:13,虹口区,本科,B轮,开发/测试/运维类,移动互联网,氛围好,"['后端开发', 'js', 'linux']",Python开发／后端软件工程师.,20k-30k,3-5年,,
398,北京智者天下科技有限公司,北京,"['年底双薪', '股票期权', '带薪年假', '定期体检']",150-500人,2018-02-27 15:18:52,海淀区,本科,D轮及以上,开发/测试/运维类,"移动互联网,社交网络",一日三餐、Mac 办公、年底双薪,[],Python开发工程师,20k-40k,3-5年,,
399,杭州健培科技有限公司,杭州,"['技能培训', '带薪年假', '岗位晋升', '年度旅游']",150-500人,2018-02-27 11:33:59,下沙,不限,不需要融资,开发/测试/运维类,"移动互联网,医疗健康",五险一金，提供早午餐，提供宿舍，高配团队,['软件开发'],python软件工程师,10K-15K,1-3年,,
400,深圳码隆科技有限公司,北京,"['技术大牛集聚', '扁平管理', '五险一金', '领导好']",50-150人,2018-03-11 12:50:25,海淀区,本科,B轮,开发/测试/运维类,移动互联网,发展前景广阔,['软件开发'],高级python工程师（北京）,25k-40k,1-3年,,
401,广州经传多赢投资咨询有限公司,广州,"['绩效奖金', '年度旅游', '扁平管理', '技能培训']",2000人以上,2018-03-10 16:52:49,番禺区,不限,不需要融资,开发/测试/运维类,"移动互联网,金融","高成长团队,团队稳定,氛围好","['php', 'Java']",python高级开发工程师,10k-20k,1-3年,,
402,北京好巧国际旅行社有限公司,北京,"['五险一金', '弹性工作', '扁平管理', '百万医疗']",150-500人,2018-03-09 13:52:46,朝阳区,大专,B轮,开发/测试/运维类,数据服务,"双休,高速发展,扁平管理,五险一金",['后端开发'],Linux C++/Python开发工程师,15k-20k,1-3年,,
403,上海众言网络科技有限公司,上海,"['技能培训', '节日礼物', '年底双薪', '绩效奖金']",150-500人,2018-03-09 10:57:17,徐汇区,大专,B轮,开发/测试/运维类,移动互联网,"季度旅游,带薪年假,下午茶,股票期权","['资深', 'web']",高级Python开发,12k-24k,3-5年,,
404,北京高思博乐教育科技股份有限公司,北京,"['绩效奖金', '带薪年假', '专项奖金', '六险一金']",2000人以上,2018-03-09 10:03:00,海淀区,本科,上市公司,开发/测试/运维类,"教育,移动互联网","领导好,氛围好,成长快,平台广阔",['Java'],Python工程师-大数据方向,15k-30k,3-5年,,
405,深圳回收宝科技有限公司,深圳,"['股票期权', '城市核心', '岗位晋升', '腾讯系']",150-500人,2018-03-08 16:58:19,南山区,本科,B轮,开发/测试/运维类,"移动互联网,电子商务","腾讯系团队,大牛导师多,发展前景广,薪资待遇好","['专家', '资深', 'MySQL', '后端']",Python开发工程师,15k-22k,3-5年,,
406,浙江天垂科技有限公司,杭州,"['全新MAC', '24+显示器', '硅谷工作机会', '股票期权']",15-50人,2018-03-08 10:58:15,滨江区,本科,天使轮,开发/测试/运维类,"数据服务,企业服务","弹性工作,硅谷团队,股权激励,全正版软件","['高级', '后端开发', 'web']",Python工程师,15k-30k,3-5年,,
407,上海店达信息技术有限公司,上海,"['扁平管理', '产品牛', '晋升空间大']",500-2000人,2018-03-08 09:30:24,浦东新区,本科,B轮,开发/测试/运维类,"电子商务,O2O","可调休,定期团建,技术牛","['云计算', '后端开发', '分布式', 'redis']",Python 研发工程师,10k-20k,1-3年,,
408,维我软件（上海）有限公司北京分公司,北京,"['行业领先', '超长年假', '年度旅游']",500-2000人,2018-03-07 18:24:04,朝阳区,本科,上市公司,开发/测试/运维类,"移动互联网,企业服务","纽交所上市,云计算,SaaS,股票","['云计算', '高级', '后端开发', '架构师']",资深Python工程师,25k-35k,5-10年,,
409,北京天广汇通科技有限公司,北京,"['股票期权', '午餐补助', '通讯津贴', '绩效奖金']",50-150人,2018-02-22 09:48:44,海淀区,本科,不需要融资,开发/测试/运维类,"信息安全,数据服务",软件工程师,"['社交', '软件开发', 'Java', '爬虫']",python开发工程师,15k-25k,3-5年,,
410,北京推想科技有限公司,武汉,"['午餐补助', '股票期权', '定期体检', '弹性工作']",50-150人,2018-03-08 10:24:44,硚口区,大专,B轮,开发/测试/运维类,"医疗健康,数据服务","人工智能,快速成长,弹性工时,年终奖丰厚","['医疗健康', '数据库', '运维', '实施']",python工程师,6k-12k,1年以下,,
411,深圳狗尾草智能科技有限公司,深圳,"['年底双薪', '股票期权', '带薪年假', '绩效奖金']",150-500人,2018-03-08 09:51:06,南山区,本科,A轮,开发/测试/运维类,"移动互联网,O2O","待遇超级好,福利超级多,公司发展快,人傻钱还多","['tornado', 'redis', 'flask', '高并发分布式']",高级Python开发工程师,15k-30k,3-5年,,
412,重庆食联购电子商务有限公司,重庆,"['股票期权', '专项奖金', '绩效奖金', '年终分红']",15-50人,2018-03-08 09:36:12,江北区,本科,未融资,开发/测试/运维类,"移动互联网,电子商务","公司氛围好,带薪年假,扁平管理","['云计算', '大数据', '数据分析', '数据挖掘']",python工程师,9k-12k,1-3年,,
413,杭州健培科技有限公司,杭州,"['技能培训', '带薪年假', '岗位晋升', '年度旅游']",150-500人,2018-03-06 15:46:34,江干区,不限,不需要融资,开发/测试/运维类,"移动互联网,医疗健康","双休,五险,工作8小时,法定节假日",['Java'],python开发工程师,6k-10k,1-3年,,
414,北京鱼行天下网络科技有限公司,北京,"['五险一金', '专项奖金', '半年调薪', '团建旅游']",50-150人,2018-02-23 10:28:11,朝阳区,本科,B轮,开发/测试/运维类,旅游,"氛围轻松,有成就感,成长空间大","['教育', '资深', '高级', '中级', 'php']",Python工程师,15k-30k,1-3年,,
415,深圳码隆科技有限公司,深圳,"['技术大牛集聚', '扁平管理', '五险一金', '领导好']",50-150人,2018-03-11 12:08:46,盐田区,本科,B轮,开发/测试/运维类,移动互联网,发展前景广阔,['软件开发'],高级python开发工程师（深圳）,20k-40k,1-3年,,
416,武汉佰钧成技术有限责任公司,杭州,"['带薪年假', '计算机软件', '管理规范', '定期体检']",2000人以上,2018-03-09 12:28:34,西湖区,本科,不需要融资,开发/测试/运维类,移动互联网,"大牛,最新领域,技术,美女","['linux', '测试开发']",Python开发工程师(云栖小镇),10k-18k,1-3年,,
417,北京云途腾科技有限责任公司,北京,"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",50-150人,2018-03-08 13:59:01,海淀区,本科,B轮,开发/测试/运维类,数据服务,福利好 领导傻富甜 捎带手儿解决个人问题,"['股票', '保险', '云计算', '解决方案', 'OpenStack', '架构']",高级python研发工程师,20k-40k,5-10年,,
418,北京物灵智能科技有限公司,北京,"['带薪年假', '定期体检', '年终分红', '餐补']",150-500人,2018-03-06 16:26:03,朝阳区,本科,不需要融资,开发/测试/运维类,"硬件,移动互联网","人工智能,万物有灵,黑科技,硅谷范","['智能硬件', '高级', 'linux', 'C++', '架构']",python研发工程师,15k-30k,3-5年,,
419,上海基分文化传播有限公司,北京,[],500-2000人,2018-03-05 14:00:16,海淀区,本科,不需要融资,开发/测试/运维类,移动互联网,"16薪,带薪年假,大厂薪资,补助","['资深', '中级', '爬虫']",高级Python开发/Python开发,20k-40k,3-5年,,
420,医渡云（北京）技术有限公司,北京,"['节日礼物', '年底双薪', '股票期权', '带薪年假']",150-500人,2018-03-01 12:57:11,海淀区,本科,B轮,开发/测试/运维类,"O2O,医疗健康","六险一金,免费三餐,带薪年假,租房补助","['高级', '后端开发', 'PHP', 'MySQL', 'redis']",Python开发工程师,18k-35k,1-3年,,
421,上海海万信息科技股份有限公司,深圳,[],500-2000人,2018-03-08 16:35:05,福田区,大专,不需要融资,开发/测试/运维类,"移动互联网,金融","双休,过节费,年度体检,旅游","['linux', 'node.js', 'Java']",python开发工程师,10k-20k,3-5年,,
422,上海微创软件股份有限公司北京分公司,北京,"['年底双薪', '节日礼物', '技能培训', '免费班车']",2000人以上,2018-03-08 15:27:22,海淀区,本科,不需要融资,开发/测试/运维类,"移动互联网,电子商务",六险一金 带薪年假 微软办公 弹性工作,['爬虫'],高级Python工程师,10k-15k,3-5年,,
423,北京奇安信科技有限公司,上海,"['年底双薪', '带薪年假', '午餐补助', '定期体检']",2000人以上,2018-03-06 18:56:15,徐汇区,本科,不需要融资,开发/测试/运维类,"电子商务,企业服务",妹子多，大牛多，交通方便，地铁口出来就到,"['信息安全', '高级', 'Java', '架构']",Python开发工程师,15k-30k,3-5年,,
424,新智超脑科技有限公司,北京,"['通讯津贴', '定期体检', '交通补助', '午餐补助']",500-2000人,2018-03-06 14:05:38,朝阳区,本科,不需要融资,开发/测试/运维类,"数据服务,电子商务",福利待遇好 公司氛围好,['中级'],Python高级工程师,15k-25k,3-5年,,
425,维我软件（上海）有限公司北京分公司,北京,"['行业领先', '超长年假', '年度旅游']",500-2000人,2018-03-07 18:18:35,朝阳区,本科,上市公司,开发/测试/运维类,"移动互联网,企业服务","纽交所上市,云计算,SaaS,股票","['资深', '后端开发', 'Java', 'web', '云服务']",高级Python开发工程师,25k-35k,5-10年,,
426,北京多牛互动传媒股份有限公司,北京,"['五险一金', '节日礼物', '弹性工作', '岗位晋升']",150-500人,2018-02-24 09:44:04,海淀区,本科,上市公司,开发/测试/运维类,文化娱乐,"五险一金,带薪年假,零食饮料,帅哥美女","['后端开发', 'php', 'Java', 'Ruby']",Python开发工程师-WEB-DNJS0007,12k-24k,3-5年,,
427,深圳市明源云采购电子商务有限公司,深圳,"['带薪年假', '绩效奖金', '定期体检', '通讯津贴']",2000人以上,2018-03-10 14:32:36,南山区,本科,上市公司,开发/测试/运维类,"移动互联网,企业服务","牛人多,扁平化管理","['教育', '大数据', '数据分析', 'Java']",高级Python开发工程师,16k-22k,3-5年,,
428,广东修炼科技股份有限公司,广州,"['股票期权', '弹性工作', '美女多', '扁平管理']",50-150人,2018-03-10 09:49:56,天河区,大专,不需要融资,开发/测试/运维类,移动互联网,"大咖带队,妹子多,氛围好,实力强","['大数据', 'Java', '数据库']",Python 开发工程师,8k-16k,1-3年,,
429,人人贷商务顾问（北京）有限公司,北京,"['绩效奖金', '年底双薪', '五险一金', '交通补助']",500-2000人,2018-03-09 19:22:58,海淀区,本科,A轮,开发/测试/运维类,金融,"团队好,技术氛围浓","['中级', '初级', '大数据', '数据挖掘', '数据开发']",Python开发工程师,8k-16k,1-3年,,
430,广州杰颉软件科技有限公司,广州,"['股票期权', '绩效奖金', '带薪年假', '弹性工作']",15-50人,2018-03-07 15:45:20,天河区,不限,A轮,开发/测试/运维类,"信息安全,数据服务","薪资高,发展空间大,股权,丰富的活动","['linux', 'MySQL', 'oracle', 'DB2', 'PostgreSQL']",Python工程师,15k-20k,3-5年,,
431,广州中国科学院计算机网络信息中心,广州,"['扁平管理', '定期体检', '五险一金']",50-150人,2018-03-05 10:18:34,南沙区,本科,不需要融资,开发/测试/运维类,移动互联网,"六险一金,周末双休,节日福利","['php', 'Java', '后端', 'golang']",高级python开发工程师,15k-20k,3-5年,,
432,深圳市中手游网络科技有限公司,深圳,"['节日礼物', '技能培训', '绩效奖金', '岗位晋升']",500-2000人,2018-03-09 09:23:36,福田区,大专,上市公司,开发/测试/运维类,"移动互联网,游戏","大平台,福利好,牛人多,晋升空间大","['游戏', 'C++', '后端', 'Erlang']",sz-Python开发岗,15k-25k,1-3年,,
433,北京顶象技术有限公司,南京,"['股票期权', '带薪年假', '弹性工作', '五险一金']",50-150人,2018-03-08 18:51:17,雨花台区,本科,A轮,开发/测试/运维类,"信息安全,企业服务","五险一金,弹性工作,年底多薪,带薪年假","['信息安全', 'C/C++', 'linux']",资深开发工程师-C/Python,15k-30k,3-5年,,
434,北京明日虫洞科技有限公司,北京,"['年底双薪', '股票期权', '扁平管理', '领导好']",15-50人,2018-02-27 10:55:59,海淀区,本科,B轮,开发/测试/运维类,"移动互联网,数据服务",技术团队牛人多&nbsp,核心人员背景强&nbsp,福利好,"['后端', 'mongodb']",Python,15k-30k,1-3年
435,北京奇安信科技有限公司,北京,"['年底双薪', '带薪年假', '午餐补助', '定期体检']",2000人以上,2018-03-05 12:07:48,朝阳区,不限,不需要融资,开发/测试/运维类,"电子商务,企业服务",五险一金，弹性工作，餐饮补贴，节日福利,"['资深', 'linux', 'Web扫描器']",python 开发工程师,15k-30k,3-5年,,
436,成都市肆零肆网络科技有限公司,成都,"['弹性工作', '帅哥多', '节日礼物', '管理规范']",15-50人,2018-03-08 16:17:08,武侯区,本科,未融资,开发/测试/运维类,"信息安全,数据服务","六险一金,带薪年假,项目提成,周末双休","['资深', '数据分析', '大数据']",Python高级开发工程师,10k-15k,3-5年,,
437,深圳狗尾草智能科技有限公司,上海,"['年底双薪', '股票期权', '带薪年假', '绩效奖金']",150-500人,2018-03-08 09:51:05,静安区,本科,A轮,开发/测试/运维类,"移动互联网,O2O","五险一金,年终多薪,车补餐补,项目奖金","['体育运动', '后台']",高级Python开发工程师,15k-30k,5-10年,,
438,北京首都在线科技股份有限公司,北京,"['绩效奖金', '通讯津贴', '定期体检', '带薪年假']",150-500人,2018-03-11 20:15:48,海淀区,本科,上市公司,开发/测试/运维类,移动互联网,"薪酬福利好,云计算公司","['云计算', 'redis', '架构']",python研发工程师,15k-25k,5-10年,,
439,路书（北京）科技有限公司,北京,"['年度旅游', '五险一金', '弹性工作', '股票期权']",50-150人,2018-03-09 11:30:55,朝阳区,本科,A轮,开发/测试/运维类,"移动互联网,旅游","优秀团队,高颜值产品,年度旅游,扁平化管理",[],高级python研发工程师,25k-40k,5-10年,,
440,深圳市易博天下科技有限公司,深圳,"['年底双薪', '股票期权', '带薪年假', '创业公司范儿']",150-500人,2018-03-09 11:29:07,南山区,大专,上市公司,技术,"移动互联网,O2O",平台好 高速增长 股票期权 创业团队,"['移动互联网', 'web', '服务器端']",Python开发工程师,11k-20k,1-3年,,
441,北京点石经纬科技有限公司,北京,"['五险一金', '带薪年假', '节日礼物', '年度旅游']",150-500人,2018-03-09 10:45:49,海淀区,大专,B轮,开发/测试/运维类,"移动互联网,教育","平台好,领导好,大牛多","['自动化', 'linux', 'Java']",高级python工程师,15k-30k,3-5年,,
442,广州杰颉软件科技有限公司,上海,"['股票期权', '绩效奖金', '带薪年假', '弹性工作']",15-50人,2018-03-07 15:45:18,杨浦区,本科,A轮,开发/测试/运维类,"信息安全,数据服务","发展空间大,公司氛围好,员工股权,管理规范","['Java', 'MySQL']",Python开发工程师,10k-15k,3-5年,,
443,大河网络传媒有限公司,郑州,"['节日礼物', '年底双薪', '专项奖金', '带薪年假']",150-500人,2018-02-24 10:49:32,中原区,本科,不需要融资,技术,文化娱乐,五险 双休,['云计算'],Python,5k-10k,1-3年,,
444,上海拍拍贷金融信息服务有限公司,上海,"['绩效奖金', '五险一金', '带薪年假', '午餐补助']",2000人以上,2018-02-23 18:29:55,浦东新区,不限,上市公司,开发/测试/运维类,金融,核心team，发展空间大，大牛多，福利多多,[],大数据研发工程师-python,15k-30k,不限,,
445,深圳码隆科技有限公司,北京,"['技术大牛集聚', '扁平管理', '五险一金', '领导好']",50-150人,2018-03-11 12:50:26,海淀区,本科,B轮,开发/测试/运维类,移动互联网,发展前景广阔,['软件开发'],python工程师(北京),15k-25k,1-3年,,
446,北京云英传奇技术有限公司,上海,"['绩效奖金', '定期体检', '带薪年假', '弹性工作']",50-150人,2018-03-09 16:54:46,浦东新区,本科,A轮,开发/测试/运维类,"移动互联网,数据服务",高薪,"['广告营销', '后端开发', '算法', '机器学习', '搜索']",Python开发工程师,17k-25k,3-5年,,
447,顺丰科技有限公司,深圳,"['技能培训', '节日礼物', '带薪年假', '岗位晋升']",500-2000人,2018-03-06 19:40:04,南山区,本科,不需要融资,开发/测试/运维类,"移动互联网,电子商务","挑战大,前景好,弹性上班,福利好","['后端开发', 'linux', 'MySQL', '后端', 'flask']",python后台开发工程师,15k-30k,3-5年,,
448,混沌时代（北京）教育科技有限公司,北京,"['弹性工作', '扁平管理', '领导好', '五险一金']",150-500人,2018-03-06 13:39:51,海淀区,本科,不需要融资,开发/测试/运维类,"移动互联网,教育","福利待遇好,超棒团队,弹性工作","['后端开发', '服务器端']",高级python开发工程师,20k-40k,3-5年,,
449,广州中国科学院计算机网络信息中心,广州,"['扁平管理', '定期体检', '五险一金']",50-150人,2018-03-05 10:18:36,南沙区,本科,不需要融资,开发/测试/运维类,移动互联网,"专业团队,年终奖金,六险一金","['php', 'Java']",Python开发工程师,9k-15k,1-3年,,
